value,position,phase,recall_prob
18,23,interference,0.15507936477661133
18,24,interference,0.16206349432468414
18,25,interference,0.1565079391002655
18,26,interference,0.15880952775478363
18,27,interference,0.15261904895305634
18,28,interference,0.1604761928319931
18,29,interference,0.15841269493103027
18,30,interference,0.14825396239757538
18,31,interference,0.15166667103767395
18,32,interference,0.15468254685401917
18,33,interference,0.20150794088840485
18,34,interference,0.1748412698507309
18,35,interference,0.1653968244791031
18,36,interference,0.16087301075458527
18,37,interference,0.16007936000823975
18,38,interference,0.1545238047838211
18,39,interference,0.15944445133209229
18,40,interference,0.15619046986103058
18,41,interference,0.16134920716285706
18,42,interference,0.15857142210006714
18,43,interference,0.15420635044574738
18,44,interference,0.1582539677619934
18,45,interference,0.16365079581737518
18,46,interference,0.16984127461910248
18,47,interference,0.16357143223285675
18,48,interference,0.16301587224006653
20,1,film,0.24896825850009918
20,2,film,0.21484127640724182
20,3,film,0.19904762506484985
20,4,film,0.18515872955322266
20,5,film,0.17865079641342163
20,6,film,0.17420634627342224
20,7,film,0.1780952364206314
20,8,film,0.17103174328804016
20,9,film,0.16968253254890442
20,10,film,0.16150793433189392
20,11,film,0.1651587337255478
20,12,film,0.1624603122472763
20,13,film,0.1599999964237213
20,14,film,0.15841269493103027
20,15,film,0.15777777135372162
20,16,film,0.16349206864833832
20,17,interference,0.15619046986103058
20,18,interference,0.1567460298538208
20,19,interference,0.1584920585155487
20,20,interference,0.15579365193843842
20,21,interference,0.15222221612930298
20,22,interference,0.16238094866275787
20,23,interference,0.15507936477661133
20,24,interference,0.14992062747478485
20,25,interference,0.14849206805229187
20,26,interference,0.15246032178401947
20,27,interference,0.1530158668756485
20,28,interference,0.14738094806671143
20,29,interference,0.15142856538295746
20,30,interference,0.1500793695449829
20,31,interference,0.15150794386863708
20,32,interference,0.14079365134239197
20,33,interference,0.19055555760860443
20,34,interference,0.17650793492794037
20,35,interference,0.1614285707473755
20,36,interference,0.16150793433189392
20,37,interference,0.15468254685401917
20,38,interference,0.1574603170156479
20,39,interference,0.15380951762199402
20,40,interference,0.15396825969219208
20,41,interference,0.1542857140302658
20,42,interference,0.1611904799938202
20,43,interference,0.1510317474603653
20,44,interference,0.15682539343833923
20,45,interference,0.15531745553016663
20,46,interference,0.15571428835391998
20,47,interference,0.16277778148651123
20,48,interference,0.16182540357112885
22,1,film,0.24857142567634583
22,2,film,0.2133333384990692
22,3,film,0.19174602627754211
22,4,film,0.18222221732139587
22,5,film,0.17650793492794037
22,6,film,0.1703968197107315
22,7,film,0.16849206387996674
22,8,film,0.16571427881717682
22,9,film,0.16388888657093048
22,10,film,0.15968254208564758
22,11,film,0.1592063456773758
22,12,film,0.16206349432468414
22,13,film,0.15976190567016602
22,14,film,0.15888889133930206
22,15,film,0.1527777761220932
22,16,film,0.15611110627651215
22,17,interference,0.14785714447498322
