value,position,phase,recall_prob
1.0,58,filler,0.1812698394060135
1.0,59,filler,0.19309523701667786
1.0,60,filler,0.19722221791744232
1.0,61,filler,0.22309523820877075
1.0,62,filler,0.261428564786911
1.0,63,filler,0.36523810029029846
1.0,64,filler,0.5807142853736877
1.3333333333333333,1,film,0.30547618865966797
1.3333333333333333,2,film,0.23912698030471802
1.3333333333333333,3,film,0.21285714209079742
1.3333333333333333,4,film,0.19809523224830627
1.3333333333333333,5,film,0.18666666746139526
1.3333333333333333,6,film,0.17769841849803925
1.3333333333333333,7,film,0.17142857611179352
1.3333333333333333,8,film,0.17793650925159454
1.3333333333333333,9,film,0.17230159044265747
1.3333333333333333,10,film,0.16722221672534943
1.3333333333333333,11,film,0.17515872418880463
1.3333333333333333,12,film,0.1711111068725586
1.3333333333333333,13,film,0.17174603044986725
1.3333333333333333,14,film,0.1750793606042862
1.3333333333333333,15,film,0.16928571462631226
1.3333333333333333,16,film,0.16896826028823853
1.3333333333333333,17,break,0.16507937014102936
1.3333333333333333,18,break,0.1592063456773758
1.3333333333333333,19,break,0.15341269969940186
1.3333333333333333,20,break,0.14849206805229187
1.3333333333333333,21,break,0.15293650329113007
1.3333333333333333,22,break,0.14587301015853882
1.3333333333333333,23,break,0.1492857187986374
1.3333333333333333,24,break,0.147301584482193
1.3333333333333333,25,break,0.15666666626930237
1.3333333333333333,26,break,0.153253972530365
1.3333333333333333,27,break,0.15198412537574768
1.3333333333333333,28,break,0.15015873312950134
1.3333333333333333,29,break,0.1485714316368103
1.3333333333333333,30,break,0.15285713970661163
1.3333333333333333,31,break,0.15380951762199402
